-0.63241106,0.67193675
-0.55335969,0.71146244
-0.63241106,0.71146244
-0.67193675,0.71146244
-0.63241106,0.71146244
-0.59288538,0.71146244
-0.59288538,0.67193675
-0.59288538,0.67193675
-0.63241106,0.63241106
-0.59288538,0.63241106
-0.55335969,0.59288538
-0.67193675,0.59288538
-0.63241106,0.55335969
-0.67193675,0.55335969
-0.71146244,0.513834
-0.67193675,0.47430831
-0.67193675,0.39525691
-0.71146244,0.39525691
-0.75098813,0.35573122
-0.67193675,0.31620553
-0.75098813,0.27667984
-0.75098813,0.23715416
-0.8300395,0.15810277
-0.75098813,0.15810277
-0.67193675,0.11857708
-0.8300395,0.079051383
-0.8300395,0.039525691
-0.8300395,-0.039525691
-0.86956519,-0.079051383
-0.90909094,-0.11857708
-0.79051381,-0.15810277
-0.8300395,-0.15810277
-0.90909094,-0.19762845
-0.90909094,-0.23715416
-0.8300395,-0.27667984
-0.86956519,-0.31620553
-0.94861662,-0.35573122
-0.94861662,-0.39525691
-0.94861662,-0.39525691
-0.90909094,-0.43478259
-1.027668,-0.43478259
-0.94861662,-0.47430831
-0.94861662,-0.47430831
-1.027668,-0.513834
-0.98814231,-0.513834
-1.027668,-0.513834
-0.94861662,-0.513834
-1.0671936,-0.513834
-0.98814231,-0.513834
-0.90909094,-0.513834
-0.94861662,-0.55335969
-0.94861662,-0.55335969
-1.027668,-0.55335969
-0.98814231,-0.55335969
-1.027668,-0.513834
-0.98814231,-0.513834
-1.027668,-0.47430831
-1.027668,-0.47430831
-0.90909094,-0.47430831
-1.027668,-0.43478259
-0.90909094,-0.43478259
-0.98814231,-0.43478259
-0.94861662,-0.43478259
-0.90909094,-0.39525691
-1.0671936,-0.39525691
-0.90909094,-0.39525691
-0.90909094,-0.35573122
-0.90909094,-0.35573122
-0.86956519,-0.31620553
-0.86956519,-0.31620553
-0.86956519,-0.27667984
-0.79051381,-0.27667984
-0.86956519,-0.23715416
-0.86956519,-0.23715416
-0.8300395,-0.19762845
-0.90909094,-0.15810277
-0.79051381,-0.11857708
-0.75098813,-0.079051383
-0.71146244,-0.079051383
-0.86956519,-0.079051383
-0.79051381,-0.079051383
-0.75098813,-0.039525691
-0.71146244,0
-0.71146244,0
-0.75098813,0.039525691
-0.71146244,0.039525691
-0.71146244,0.079051383
-0.75098813,0.11857708
-0.71146244,0.11857708
-0.71146244,0.15810277
-0.71146244,0.15810277
-0.75098813,0.15810277
-0.71146244,0.19762845
-0.67193675,0.19762845
-0.71146244,0.19762845
-0.75098813,0.19762845
-0.75098813,0.23715416
-0.71146244,0.23715416
-0.67193675,0.23715416
-0.67193675,0.27667984
-0.75098813,0.27667984
-0.67193675,0.27667984
-0.71146244,0.31620553
-0.71146244,0.31620553
-0.75098813,0.31620553
-0.67193675,0.27667984
-0.67193675,0.27667984
-0.79051381,0.23715416
-0.71146244,0.23715416
-0.75098813,0.23715416
-0.75098813,0.23715416
-0.71146244,0.23715416
-0.75098813,0.23715416
-0.75098813,0.19762845
-0.71146244,0.19762845
-0.79051381,0.19762845
-0.79051381,0.19762845
-0.75098813,0.19762845
-0.71146244,0.19762845
-0.79051381,0.15810277
-0.79051381,0.15810277
-0.8300395,0.15810277
-0.8300395,0.15810277
-0.79051381,0.11857708
-0.79051381,0.079051383
-0.75098813,0.079051383
-0.8300395,0.039525691
-0.86956519,0.039525691
-0.8300395,0
-0.86956519,0
-0.90909094,0
-0.8300395,-0.039525691
-0.8300395,-0.039525691
-0.86956519,-0.079051383
-0.90909094,-0.079051383
-0.86956519,-0.079051383
-0.94861662,-0.11857708
-0.86956519,-0.11857708
-0.8300395,-0.11857708
-0.8300395,-0.11857708
-0.90909094,-0.11857708
-0.8300395,-0.15810277
-0.90909094,-0.15810277
-0.90909094,-0.19762845
-0.90909094,-0.19762845
-0.90909094,-0.19762845
-0.86956519,-0.19762845
-0.90909094,-0.23715416
-0.8300395,-0.23715416
-0.94861662,-0.23715416
-0.90909094,-0.23715416
-0.90909094,-0.23715416
-0.86956519,-0.23715416
-0.90909094,-0.23715416
-0.86956519,-0.23715416
-0.86956519,-0.19762845
-0.90909094,-0.19762845
-0.90909094,-0.19762845
-0.90909094,-0.19762845
-0.8300395,-0.23715416
-0.86956519,-0.23715416
-0.86956519,-0.19762845
-0.90909094,-0.19762845
-0.86956519,-0.19762845
-0.86956519,-0.19762845
-0.90909094,-0.19762845
-0.8300395,-0.19762845
-0.86956519,-0.19762845
-0.8300395,-0.19762845
-0.86956519,-0.15810277
-0.8300395,-0.15810277
-0.86956519,-0.15810277
-0.8300395,-0.15810277
-0.86956519,-0.15810277
-0.79051381,-0.15810277
-0.8300395,-0.11857708
-0.8300395,-0.11857708
-0.75098813,-0.11857708
-0.8300395,-0.079051383
-0.75098813,-0.079051383
-0.75098813,-0.079051383
-0.86956519,-0.079051383
-0.79051381,-0.079051383
-0.79051381,-0.079051383
-0.75098813,-0.039525691
-0.75098813,-0.039525691
-0.71146244,-0.039525691
-0.75098813,-0.039525691
-0.79051381,-0.039525691
-0.8300395,-0.039525691
-0.75098813,-0.039525691
-0.79051381,0
-0.75098813,0
-0.8300395,0
-0.75098813,0
-0.71146244,0
-0.8300395,0.039525691
-0.75098813,0.039525691
-0.79051381,0.039525691
-0.79051381,0.039525691
-0.67193675,0.079051383
-0.75098813,0.079051383
-0.79051381,0.079051383
-0.75098813,0.079051383
-0.79051381,0.039525691
-0.71146244,0.039525691
-0.75098813,0.039525691
-0.79051381,0.039525691
-0.75098813,0.039525691
-0.8300395,0.079051383
-0.8300395,0.079051383
-0.79051381,0.079051383
-0.71146244,0.079051383
-0.79051381,0.079051383
-0.75098813,0.039525691
-0.79051381,0.039525691
-0.75098813,0.039525691
-0.79051381,0.039525691
-0.8300395,0.039525691
-0.79051381,0.039525691
-0.8300395,0
-0.8300395,0
-0.79051381,0
-0.79051381,0
-0.8300395,0
-0.75098813,0
-0.75098813,0
-0.86956519,0
-0.90909094,0
-0.86956519,0
-0.8300395,0
-0.90909094,-0.039525691
-0.86956519,-0.039525691
-0.8300395,-0.039525691
-0.86956519,-0.039525691
-0.86956519,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.90909094,-0.079051383
-0.86956519,-0.11857708
-0.86956519,-0.11857708
-0.86956519,-0.11857708
-0.8300395,-0.11857708
-0.90909094,-0.11857708
-0.86956519,-0.11857708
-0.79051381,-0.11857708
-0.86956519,-0.11857708
-0.8300395,-0.15810277
-0.86956519,-0.11857708
-0.86956519,-0.11857708
-0.86956519,-0.11857708
-0.8300395,-0.11857708
-0.79051381,-0.11857708
-0.86956519,-0.11857708
-0.86956519,-0.11857708
-0.86956519,-0.11857708
-0.8300395,-0.079051383
-0.79051381,-0.079051383
-0.86956519,-0.079051383
-0.8300395,-0.079051383
-0.86956519,-0.079051383
-0.86956519,-0.079051383
-0.86956519,-0.079051383
-0.8300395,-0.079051383
-0.86956519,-0.079051383
-0.86956519,-0.079051383
-0.79051381,-0.079051383
-0.86956519,-0.079051383
-0.8300395,-0.079051383
-0.86956519,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.79051381,-0.079051383
-0.8300395,-0.039525691
-0.86956519,-0.039525691
-0.79051381,-0.039525691
-0.86956519,-0.039525691
-0.86956519,-0.039525691
-0.75098813,-0.039525691
-0.8300395,-0.039525691
-0.79051381,-0.039525691
-0.8300395,0
-0.75098813,0
-0.79051381,0
-0.8300395,0
-0.79051381,-0.039525691
-0.8300395,-0.039525691
-0.8300395,0
-0.75098813,0
-0.8300395,0
-0.75098813,0.039525691
-0.79051381,0
-0.8300395,0
-0.79051381,0
-0.75098813,0
-0.8300395,0
-0.86956519,0.039525691
-0.8300395,0.039525691
-0.8300395,0.039525691
-0.8300395,0.039525691
-0.79051381,0.039525691
-0.86956519,0.039525691
-0.8300395,0.039525691
-0.8300395,0
-0.8300395,0
-0.71146244,0
-0.79051381,0
-0.8300395,0
-0.79051381,0
-0.75098813,0
-0.8300395,0
-0.75098813,0.039525691
-0.79051381,0.039525691
-0.8300395,0
-0.8300395,0
-0.8300395,0
-0.86956519,0
-0.8300395,0
-0.8300395,0
-0.71146244,-0.039525691
-0.79051381,-0.039525691
-0.86956519,-0.039525691
-0.8300395,-0.039525691
-0.8300395,-0.039525691
-0.75098813,-0.079051383
-0.86956519,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.86956519,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.8300395,-0.079051383
-0.86956519,-0.039525691
-0.8300395,-0.079051383
-0.8300395,-0.079051383
